interbank_liability_scale,density_label,metric,n_paired_runs,n_seed_clusters,n_common_support_configurations,mean_scale0,mean_current_scale,mean_difference_vs_scale0,cluster_bootstrap_ci_low,cluster_bootstrap_ci_high,estimand,inference_status,ci_available,median_difference_vs_scale0,p05_difference_vs_scale0,p95_difference_vs_scale0,share_positive_difference,share_negative_difference,share_numerically_zero_difference
1.5,p50,total_bank_payment_shortfall,1560,13,13,0.0,3.233817322586265,3.233817322586265,0.7804616254810246,6.9676632998314965,mean_of_seed_level_means,main_inference,True,0.0,0.0,19.796060386035837,0.10576923076923077,0.0,0.8942307692307693
1.5,p50,mean_loss_to_capital_ratio,1560,13,13,0.43483220929569605,0.43747000750952963,0.0026377982138335062,0.000612907090228549,0.005700035482385006,mean_of_seed_level_means,main_inference,True,0.0,0.0,0.015277655927966927,0.10576923076923077,0.0,0.8942307692307693
1.5,p50,median_loss_to_capital_ratio,1560,13,13,0.3413745641480823,0.34342340202632565,0.0020488378782434176,0.000515673783056676,0.004216331058665263,mean_of_seed_level_means,main_inference,True,0.0,0.0,0.009306205619804546,0.09358974358974359,0.0,0.9064102564102564
1.5,p50,max_loss_to_capital_ratio,1560,13,13,1.3171726416676772,1.318936746064151,0.0017641043964737638,0.00015669314290339033,0.004272913418565773,mean_of_seed_level_means,main_inference,True,0.0,0.0,0.0,0.028846153846153848,0.0,0.9711538461538461
1.5,p50,shocked_vulnerable_25_banks,1560,13,13,8.841666666666667,8.86025641025641,0.01858974358974359,0.000641025641025641,0.05128205128205129,mean_of_seed_level_means,main_inference,True,0.0,0.0,0.0,0.017948717948717947,0.0,0.982051282051282
1.5,p50,shocked_vulnerable_50_banks,1560,13,13,5.576923076923077,5.603205128205128,0.026282051282051282,0.005128205128205128,0.05833333333333334,mean_of_seed_level_means,main_inference,True,0.0,0.0,0.0,0.023076923076923078,0.0,0.9769230769230769
1.5,p50,shocked_bank_capital_breaches,1560,13,13,2.5519230769230767,2.575,0.023076923076923075,0.004487179487179487,0.052564102564102565,mean_of_seed_level_means,main_inference,True,0.0,0.0,0.0,0.01730769230769231,0.0,0.9826923076923076
1.5,p50,firm_to_bank_incoming_shortfall,1560,13,13,563.5260662100028,563.5260662100028,0.0,0.0,0.0,mean_of_seed_level_means,main_inference,True,0.0,0.0,0.0,0.0,0.0,1.0
1.5,p50,bank_to_bank_incoming_shortfall,1560,13,13,0.0,3.2338173225862685,3.2338173225862685,0.7773966949717374,7.020958384095146,mean_of_seed_level_means,main_inference,True,0.0,0.0,19.79606038603587,0.10576923076923077,0.0,0.8942307692307693
1.5,p50,bank_to_bank_shortfall_share,1560,13,13,0.0,0.0026105331151998865,0.0026105331151998865,0.0003602771489760147,0.006468266196818668,mean_of_seed_level_means,main_inference,True,0.0,0.0,0.021457337702305013,0.10576923076923077,0.0,0.8942307692307693
2.0,p15,total_bank_incoming_shortfall,240,2,2,533.1634656866315,547.4572860873914,14.293820400759778,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,83.315360280199,0.24166666666666667,0.0,0.7583333333333333
2.0,p15,total_bank_payment_shortfall,240,2,2,0.0,14.29382040075974,14.29382040075974,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,83.315360280199,0.24166666666666667,0.0,0.7583333333333333
2.0,p15,mean_loss_to_capital_ratio,240,2,2,0.3801982274161927,0.3998339470799152,0.019635719663722594,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,0.11485437038902457,0.24166666666666667,0.0,0.7583333333333333
2.0,p15,median_loss_to_capital_ratio,240,2,2,0.30411477381045765,0.3097848899447921,0.005670116134334519,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,0.04697671093577894,0.13333333333333333,0.0,0.8666666666666667
2.0,p15,max_loss_to_capital_ratio,240,2,2,1.1438518801082835,1.2354129581214885,0.0915610780132066,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,0.5274680818782835,0.07083333333333333,0.0,0.9291666666666667
2.0,p15,shocked_vulnerable_25_banks,240,2,2,8.370833333333334,8.433333333333334,0.0625,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,1.0,0.0625,0.0,0.9375
2.0,p15,shocked_vulnerable_50_banks,240,2,2,5.004166666666666,5.104166666666667,0.1,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,1.0,0.1,0.0,0.9
2.0,p15,shocked_bank_capital_breaches,240,2,2,2.15,2.279166666666667,0.12916666666666668,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,1.0,0.12916666666666668,0.0,0.8708333333333333
2.0,p15,firm_to_bank_incoming_shortfall,240,2,2,533.1634656866318,533.1634656866318,0.0,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,0.0,0.0,0.0,1.0
2.0,p15,bank_to_bank_incoming_shortfall,240,2,2,0.0,14.29382040075974,14.29382040075974,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,83.315360280199,0.24166666666666667,0.0,0.7583333333333333
2.0,p15,bank_to_bank_shortfall_share,240,2,2,0.0,0.010853575325779987,0.010853575325779987,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,0.06340180366691887,0.24166666666666667,0.0,0.7583333333333333
2.0,p30,total_bank_incoming_shortfall,360,3,3,545.4889302971097,555.9298546105307,10.44092431342145,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,76.1952187394957,0.20277777777777778,0.0,0.7972222222222223
2.0,p30,total_bank_payment_shortfall,360,3,3,0.0,10.440924313421531,10.440924313421531,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,76.19521873949573,0.20277777777777778,0.0,0.7972222222222223
2.0,p30,mean_loss_to_capital_ratio,360,3,3,0.4190299796161598,0.4270535214321671,0.008023541816007639,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,0.0601387265201033,0.20277777777777778,0.0,0.7972222222222223
2.0,p30,median_loss_to_capital_ratio,360,3,3,0.32697994716542356,0.3339237511890656,0.006943804023642271,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,0.05607732747331547,0.1527777777777778,0.0,0.8472222222222222
2.0,p30,max_loss_to_capital_ratio,360,3,3,1.2633416922791119,1.2897344105200184,0.026392718240907467,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,0.14290078732413378,0.06388888888888888,0.0,0.9361111111111111
2.0,p30,shocked_vulnerable_25_banks,360,3,3,8.594444444444443,8.652777777777777,0.05833333333333333,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,1.0,0.05555555555555555,0.0,0.9444444444444444
2.0,p30,shocked_vulnerable_50_banks,360,3,3,5.416666666666667,5.497222222222223,0.08055555555555556,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,1.0,0.05555555555555555,0.0,0.9444444444444444
2.0,p30,shocked_bank_capital_breaches,360,3,3,2.4055555555555554,2.4805555555555556,0.075,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,1.0,0.05277777777777778,0.0,0.9472222222222222
2.0,p30,firm_to_bank_incoming_shortfall,360,3,3,545.4889302971098,545.4889302971098,0.0,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,0.0,0.0,0.0,1.0
2.0,p30,bank_to_bank_incoming_shortfall,360,3,3,0.0,10.440924313421545,10.440924313421545,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,76.19521873949577,0.20277777777777778,0.0,0.7972222222222223
2.0,p30,bank_to_bank_shortfall_share,360,3,3,0.0,0.007181786234868478,0.007181786234868478,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,0.055000245507596135,0.20277777777777778,0.0,0.7972222222222223
2.0,p50,total_bank_incoming_shortfall,840,7,7,550.5670202709614,551.0399863704204,0.47296609945884277,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,0.0,0.013095238095238096,0.0,0.986904761904762
2.0,p50,total_bank_payment_shortfall,840,7,7,0.0,0.47296609945884255,0.47296609945884255,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,0.0,0.013095238095238096,0.0,0.986904761904762
2.0,p50,mean_loss_to_capital_ratio,840,7,7,0.41899011735626995,0.4194127918860576,0.0004226745297875545,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,0.0,0.013095238095238096,0.0,0.986904761904762
2.0,p50,median_loss_to_capital_ratio,840,7,7,0.32743873229713893,0.32766994521241916,0.00023121291527998696,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,0.0,0.008333333333333333,0.0,0.9916666666666667
2.0,p50,max_loss_to_capital_ratio,840,7,7,1.2890711223532567,1.2894905661957685,0.00041944384251157133,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,0.0,0.0011904761904761906,0.0,0.9988095238095238
2.0,p50,shocked_vulnerable_25_banks,840,7,7,8.63452380952381,8.636904761904761,0.0023809523809523807,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,0.0,0.002380952380952381,0.0,0.9976190476190476
2.0,p50,shocked_vulnerable_50_banks,840,7,7,5.425,5.425,0.0,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,0.0,0.0,0.0,1.0
2.0,p50,shocked_bank_capital_breaches,840,7,7,2.4416666666666664,2.4476190476190474,0.005952380952380952,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,0.0,0.004761904761904762,0.0,0.9952380952380953
2.0,p50,firm_to_bank_incoming_shortfall,840,7,7,550.5670202709615,550.5670202709615,0.0,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,0.0,0.0,0.0,1.0
2.0,p50,bank_to_bank_incoming_shortfall,840,7,7,0.0,0.472966099458843,0.472966099458843,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,0.0,0.013095238095238096,0.0,0.986904761904762
2.0,p50,bank_to_bank_shortfall_share,840,7,7,0.0,0.0001665128723911201,0.0001665128723911201,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,0.0,0.013095238095238096,0.0,0.986904761904762
3.0,p50,total_bank_incoming_shortfall,240,2,2,506.9846622910717,515.4015134301609,8.41685113908947,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,61.59781594514311,0.15416666666666667,0.0,0.8458333333333333
3.0,p50,total_bank_payment_shortfall,240,2,2,0.0,8.4168511390895,8.4168511390895,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,61.59781594514311,0.15416666666666667,0.0,0.8458333333333333
3.0,p50,mean_loss_to_capital_ratio,240,2,2,0.3811303474604929,0.3901987524482131,0.00906840498772053,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,0.06691500823049701,0.15416666666666667,0.0,0.8458333333333333
3.0,p50,median_loss_to_capital_ratio,240,2,2,0.31254900992305157,0.3199634238259623,0.0074144139029109725,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,0.026497370778938094,0.15,0.0,0.85
3.0,p50,max_loss_to_capital_ratio,240,2,2,1.1296862521514641,1.139545815006084,0.009859562854621773,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,0.008199664404803218,0.0625,0.0,0.9375
3.0,p50,shocked_vulnerable_25_banks,240,2,2,8.304166666666667,8.308333333333334,0.004166666666666667,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,0.0,0.004166666666666667,0.0,0.9958333333333333
3.0,p50,shocked_vulnerable_50_banks,240,2,2,5.045833333333333,5.1,0.05416666666666667,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,0.04999999999998295,0.05,0.0,0.95
3.0,p50,shocked_bank_capital_breaches,240,2,2,2.158333333333333,2.2583333333333333,0.1,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,1.0,0.0625,0.0,0.9375
3.0,p50,firm_to_bank_incoming_shortfall,240,2,2,506.98466229107186,506.98466229107186,0.0,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,0.0,0.0,0.0,1.0
3.0,p50,bank_to_bank_incoming_shortfall,240,2,2,0.0,8.416851139089513,8.416851139089513,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,61.59781594514323,0.15416666666666667,0.0,0.8458333333333333
3.0,p50,bank_to_bank_shortfall_share,240,2,2,0.0,0.004373280824042648,0.004373280824042648,,,mean_of_seed_level_means,exploratory_too_few_clusters,False,0.0,0.0,0.0383548189709351,0.15416666666666667,0.0,0.8458333333333333
